file_name,highest_peak,0_FFT mean coefficient_32,mean,standard_deviation,rms_val,top3_peak,entropy,kurtosis_val,skewness,time_diff,peak_to_peak,,pca_comp_0,pca_comp_1,pca_comp_2,max_frequency
2004.02.15.02.12.39,0.035014567,5.14E-05,0.061118555,0.000769313,0.077402476,0.061146242,4.865166251,0.316761346,0.003050668,485400,0.742,,-14043947.12,52719.74387,462.0237451,123.1809747
2004.02.15.02.22.39,0.039526762,6.29E-05,0.060760547,0.000777948,0.077015731,0.060278828,4.86142934,0.311299796,0.007963625,486000,0.662,,-12733446.22,56008.08212,575.5880621,123.1809747
2004.02.15.02.32.39,0.033902798,6.68E-05,0.059349609,0.000749793,0.075211989,0.065139195,4.836173882,0.364919258,0.009388219,486600,0.764,,-11020621.85,60489.54682,548.4889165,123.1809747
2004.02.15.02.42.39,0.033994495,5.33E-05,0.060456201,0.000759935,0.076888485,0.06508961,4.858310763,0.404782937,-0.019998689,487200,0.764,,-13963042.49,51159.97194,497.9485019,123.0588925
2004.02.15.02.52.39,0.042493665,5.80E-05,0.060123291,0.000767596,0.076371731,0.060753301,4.85234571,0.444902805,0.045337538,487800,0.747,,-14004057.19,50438.31558,530.1529477,123.1809747
2004.02.15.03.02.39,0.039920108,4.70E-05,0.059873291,0.000755255,0.075864697,0.06195831,4.845129988,0.365036283,-0.004654699,488400,0.76,,-14932899.01,47082.58028,518.9531683,123.1809747
2004.02.15.03.12.39,0.042337264,5.76E-05,0.059211523,0.000755253,0.075098837,0.06309825,4.836120457,0.368035517,-0.009819002,489000,0.847,,-11635739.49,56264.57643,543.9142679,123.1809747
2004.02.15.03.22.39,0.040020452,7.02E-05,0.061466699,0.000785043,0.077995113,0.061734166,4.872219757,0.423181211,0.010981916,489600,0.698,,-10361812.86,59444.09433,562.8646781,123.1809747
2004.02.15.03.32.39,0.040136525,6.49E-05,0.061616797,0.000776905,0.077965346,0.060633798,4.873839164,0.26793843,0.018031132,490200,0.791,,-9234226.515,62189.49827,596.5977097,123.1809747
2004.02.15.03.42.39,0.029039443,4.81E-05,0.061251416,0.00077798,0.077988076,0.062573933,4.870810018,0.484217796,0.016961254,490800,0.708,,-13136207.69,50013.03959,531.825579,123.1809747
2004.02.15.03.52.39,0.042998439,5.06E-05,0.061407324,0.00078402,0.077833624,0.062493212,4.872033256,0.337109191,0.026239819,491400,0.757,,-9480140.824,60259.7689,573.0539108,123.1809747
2004.02.15.04.02.39,0.04011469,7.54E-05,0.0622479,0.000791421,0.078973154,0.06210438,4.885750113,0.361132132,0.006783972,492000,0.803,,-8765039.397,61781.34952,577.8171515,123.1809747
2004.02.15.04.12.39,0.037534271,5.35E-05,0.061873584,0.000778896,0.078631428,0.06285466,4.880654789,0.429903232,0.015226198,492600,0.789,,-12160032.55,51109.10983,547.6143261,123.1809747
2004.02.15.04.22.39,0.039319079,7.55E-05,0.060894629,0.000779996,0.077270932,0.062206272,4.864110697,0.438306083,0.025830177,493200,0.759,,-10572825.02,55218.20003,612.7116926,123.1809747
2004.02.15.04.32.39,0.038162283,6.12E-05,0.060629443,0.00075748,0.076864965,0.060577822,4.858438254,0.307783977,0.038872604,493800,0.813,,-9548398.095,57657.248,563.6202558,123.1809747
2004.02.15.04.42.39,0.039346283,5.37E-05,0.061670654,0.000786194,0.078594327,0.061118416,4.878742809,0.527523062,0.003169803,494400,0.615,,-15613353.64,39064.00382,570.1826361,123.1809747
2004.02.15.04.52.39,0.040916711,7.97E-05,0.058806299,0.000746573,0.074065876,0.060728422,4.823490617,0.160865551,0.017356404,495000,0.698,,-11032150.12,52055.38292,591.8409565,123.1809747
2004.02.15.05.02.39,0.040176264,4.81E-05,0.060977246,0.00076901,0.077182973,0.062591862,4.862963159,0.336034831,0.020256187,495600,0.84,,-13170332.27,45111.6,503.3029859,123.1809747
2004.02.15.05.12.39,0.041613385,7.01E-05,0.060900049,0.000776198,0.077609907,0.062106936,4.864726189,0.583062451,0.06050705,496200,0.766,,-14425889.91,40786.74667,532.369071,123.1809747
2004.02.15.05.22.39,0.041431247,6.17E-05,0.059427588,0.000756183,0.075354839,0.062498382,4.838410972,0.387343325,0.01552394,496800,0.738,,-15401397.21,37292.62028,512.7552268,123.1809747
2004.02.15.05.32.39,0.043514528,6.35E-05,0.060446973,0.00076936,0.076586807,0.063593526,4.854600783,0.329519081,0.023729564,497400,0.659,,-16151700.19,34466.65715,530.0376319,123.1809747
2004.02.15.05.42.39,0.039479776,6.70E-05,0.058293408,0.000740242,0.074006682,0.060364979,4.820294699,0.346576183,-0.006562763,498000,0.72,,-13869394.36,40637.60871,488.5228918,123.1809747
2004.02.15.05.52.39,0.0417388,5.35E-05,0.060828369,0.000773838,0.077236449,0.060335015,4.863843383,0.412106397,0.016687065,498600,0.691,,-11142042.35,48129.41394,630.7490458,123.1809747
2004.02.15.06.02.39,0.033470722,5.89E-05,0.06045957,0.000760672,0.076382228,0.063816588,4.85374841,0.222727804,-0.021014847,499200,0.703,,-13990561.06,39078.30894,541.9371541,123.1809747
2004.02.15.06.12.39,0.039429759,5.05E-05,0.060357275,0.000775388,0.076571972,0.064589811,4.855397886,0.368110747,-0.009497015,499800,0.664,,-11960657.33,44500.60163,583.8692249,123.1809747
2004.02.15.06.22.39,0.040056493,7.07E-05,0.060023584,0.000764099,0.076226316,0.061232653,4.849570444,0.314020769,-0.001223952,500400,0.686,,-13933212.04,38048.49897,581.9387341,123.1809747
2004.02.15.06.32.39,0.041886654,5.90E-05,0.060301709,0.000765937,0.076111284,0.061824566,4.849508897,0.238643007,-0.018632257,501000,0.81,,-13322161.14,39261.39102,575.9195593,123.1809747
2004.02.15.06.42.39,0.040993554,6.91E-05,0.059980029,0.000762066,0.076235037,0.060259298,4.84807185,0.480251076,0.01224567,501600,0.75,,-14003500.65,36639.80508,520.8257859,123.1809747
2004.02.15.06.52.39,0.042011334,7.14E-05,0.060738818,0.000775263,0.077085525,0.064401421,4.861096296,0.405687176,-0.030025278,502200,0.96,,-14373395.88,34942.39404,492.9940157,123.1809747
2004.02.15.07.02.39,0.035247964,6.92E-05,0.060746582,0.000773451,0.077485131,0.065258066,4.862862683,0.667057646,-0.01587875,502800,0.73,,-15143462.36,32057.83096,521.7465937,123.1809747
2004.02.15.07.12.39,0.040883754,5.04E-05,0.060095361,0.000760761,0.076106518,0.0619778,4.849752691,0.302260536,-0.008379723,503400,0.723,,-13085425.49,37563.62093,566.5230203,123.1809747
2004.02.15.07.22.39,0.039901352,4.47E-05,0.060083496,0.000767224,0.076350036,0.063018941,4.851026571,0.443134284,0.014639376,504000,0.694,,-13570032.4,35525.8578,534.2724382,123.1809747
2004.02.15.07.32.39,0.042259524,6.47E-05,0.060696484,0.000767138,0.077061561,0.063718557,4.861413531,0.369524523,0.049577761,504600,0.699,,-11859317.62,40001.35195,599.991106,123.1809747
2004.02.15.07.42.39,0.037738462,5.46E-05,0.060730518,0.000767974,0.076995958,0.064172304,4.859294838,0.391927797,-0.016629646,505200,0.732,,-11120284.6,41593.76498,583.9446376,123.1809747
2004.02.15.07.52.39,0.04141021,7.90E-05,0.060631787,0.000769708,0.077280271,0.062185815,4.862798688,0.48063871,0.015745416,505800,0.786,,-10573308.51,42616.63518,608.1755043,123.1809747
2004.02.15.08.02.39,0.036255174,6.29E-05,0.061343457,0.00077037,0.077804358,0.063080896,4.870799229,0.373575568,-0.000167584,506400,0.748,,-13439046.61,33514.56572,588.6027328,123.1809747
2004.02.15.08.12.39,0.04120731,7.15E-05,0.060620068,0.00077239,0.076850297,0.06340351,4.857715888,0.401335776,0.02013134,507000,0.781,,-14917896.84,28526.90481,516.2855591,123.1809747
2004.02.15.08.22.39,0.043363795,6.50E-05,0.060356787,0.000774711,0.076596306,0.062996475,4.856353978,0.342578329,-0.015492368,507600,0.801,,-14683272.4,28623.08234,538.3434298,123.1809747
2004.02.15.08.32.39,0.039491016,7.42E-05,0.060161426,0.000764204,0.076403994,0.062902975,4.852216773,0.420863956,-0.007668606,508200,0.825,,-10119591.85,41562.69034,614.7215096,123.1809747
2004.02.15.08.42.39,0.041471201,6.13E-05,0.061542627,0.000779549,0.078077952,0.061955946,4.874797853,0.352352808,-0.015090091,508800,0.803,,-12249981.43,34642.2045,580.9808882,123.1809747
2004.02.15.08.52.39,0.037016218,6.60E-05,0.060790771,0.000763857,0.077130575,0.05901559,4.860808846,0.400062685,-0.038979553,509400,0.708,,-12759086.58,32531.9212,600.25698,123.1809747
2004.02.15.09.02.39,0.029657931,7.98E-05,0.06059834,0.00076351,0.076677523,0.066442935,4.855403397,0.37034305,-0.026171989,510000,0.747,,-12743018.39,31979.5232,610.5447852,123.1809747
2004.02.15.09.12.39,0.040332948,6.06E-05,0.060271191,0.000760997,0.076168455,0.062204954,4.850173846,0.337941335,-0.001123023,510600,0.767,,-11411326.08,35330.38228,599.5232825,123.1809747
2004.02.15.09.22.39,0.035022737,6.24E-05,0.061245703,0.00077247,0.077690091,0.065125379,4.869270076,0.444462138,0.085248326,511200,0.781,,-11340280.39,34941.18155,628.2468018,123.1809747
2004.02.15.09.32.39,0.039291855,5.12E-05,0.060655371,0.000765576,0.077045977,0.060955549,4.860461133,0.424512118,-0.00233991,511800,0.647,,-15751477.72,21254.00822,549.0891492,123.1809747
2004.02.15.09.42.39,0.04144045,7.75E-05,0.06050874,0.000761481,0.076189836,0.06128551,4.850900737,0.204913535,0.013172296,512400,0.789,,-13965132.37,25953.648,557.3452725,123.1809747
2004.02.15.09.52.39,0.040265028,6.40E-05,0.059880566,0.000760753,0.076266767,0.060782228,4.849502789,0.477393075,-0.002989255,513000,0.725,,-15781181.82,19965.79226,524.2448931,123.1809747
2004.02.15.10.02.39,0.04259815,5.77E-05,0.060684961,0.000779013,0.07687973,0.06248183,4.858821413,0.344392546,0.046500774,513600,0.796,,-13013843.15,27575.89447,547.6966381,123.1809747
2004.02.15.10.12.39,0.039818535,5.69E-05,0.061262793,0.000770842,0.077593932,0.060180931,4.867780742,0.341693806,0.010853551,514200,0.808,,-11131178.68,32561.5487,639.945121,123.1809747
2004.02.15.10.22.39,0.041548354,7.12E-05,0.061237744,0.000783089,0.077518065,0.063420969,4.865918082,0.41849459,0.008647476,514800,0.723,,-13452607.86,25074.23455,574.208602,123.1809747
2004.02.15.10.32.39,0.041900994,6.85E-05,0.060957813,0.000777314,0.077267902,0.062108162,4.86328843,0.343578529,0.024152483,515400,0.805,,-13437245.55,24519.8836,608.7457259,123.1809747
2004.02.15.10.42.39,0.041556425,5.46E-05,0.06030625,0.000760486,0.076299589,0.06150421,4.852351651,0.291330897,-0.001535482,516000,0.754,,-12687534.26,26143.95393,563.487402,123.1809747
2004.02.15.10.52.39,0.0391575,7.23E-05,0.061288525,0.000774222,0.077814444,0.059439127,4.870250934,0.376580121,-0.017567374,516600,0.745,,-10827893.22,31061.36153,651.7803258,123.1809747
2004.02.15.11.02.39,0.038187427,5.83E-05,0.061652734,0.000777273,0.077984434,0.060506367,4.87353378,0.272845576,-0.002396272,517200,0.72,,-11032375.38,29854.73594,660.1680645,123.1809747
2004.02.15.11.12.39,0.036294459,6.45E-05,0.060571484,0.000772538,0.077172786,0.063835651,4.86276783,0.443336285,0.034065321,517800,0.745,,-12815998.08,23962.97514,612.352798,123.1809747
2004.02.15.11.22.39,0.041423351,6.87E-05,0.060180713,0.000769469,0.076572317,0.061617686,4.852961715,0.493518575,-0.003923121,518400,0.744,,-11355451.06,27696.0496,593.5198102,123.1809747
2004.02.15.11.32.39,0.036701029,7.01E-05,0.06155542,0.000779821,0.078225836,0.064338432,4.874916744,0.438735044,0.030709406,519000,0.65,,-11108103.05,27829.93126,611.8757462,123.1809747
2004.02.15.11.42.39,0.039965866,5.67E-05,0.06178877,0.000779768,0.078215292,0.059400297,4.876647542,0.289878426,0.047437603,519600,0.847,,-15536560.32,14091.43457,530.3359213,123.1809747
2004.02.15.11.52.39,0.042519381,5.90E-05,0.060815479,0.000783015,0.077382522,0.065675233,4.863509452,0.533585097,0.020852579,520200,0.776,,-12376521.85,22866.84656,629.0559458,123.1809747
2004.02.15.12.02.39,0.039955164,5.99E-05,0.061248535,0.0007645,0.077264196,0.061571037,4.862994311,0.362118176,-0.000991107,520800,0.796,,-15463028.73,13109.57675,528.3313143,123.1809747
2004.02.15.12.12.39,0.041889059,5.77E-05,0.060543115,0.000765065,0.076993839,0.062008157,4.859915808,0.398470852,-0.006928915,521400,0.717,,-12313050.11,21855.15237,620.8769261,123.1809747
2004.02.15.12.22.39,0.040547644,6.58E-05,0.060525244,0.000765062,0.076909826,0.061812903,4.858076256,0.40445902,0.007672421,522000,0.718,,-14987831.85,13319.35802,522.9501799,123.1809747
2004.02.15.12.32.39,0.041207133,5.52E-05,0.060918115,0.0007724,0.077323552,0.061437034,4.862770099,0.449192743,0.007486066,522600,0.754,,-12489592.47,20131.31318,604.0470334,123.1809747
2004.02.15.12.42.39,0.040708037,6.59E-05,0.061788037,0.000782209,0.078312854,0.060891823,4.876737613,0.393811964,-0.025909794,523200,0.72,,-9254572.662,29129.01652,673.6949409,123.1809747
2004.02.15.12.52.39,0.038167255,6.43E-05,0.061649707,0.000778854,0.078320651,0.063584595,4.878499647,0.313846001,0.008012375,523800,0.927,,-8666344.182,30274.18155,679.9343199,123.1809747
2004.02.15.13.02.39,0.039975129,6.44E-05,0.061665674,0.000780167,0.078634666,0.06218721,4.878216947,0.656807039,-0.006822326,524400,0.755,,-13575660.14,15109.33109,656.1308083,123.1809747
2004.02.15.13.12.39,0.04206046,6.55E-05,0.059931201,0.000758983,0.07589581,0.061448653,4.846295513,0.332651361,-0.003340773,525000,0.718,,-13761491.22,13958.11134,665.0647626,123.1809747
2004.02.15.13.22.39,0.039725981,5.67E-05,0.059951123,0.000765984,0.075992084,0.062691886,4.846112239,0.363022369,0.018135173,525600,0.743,,-11001488,21546.36195,694.4621585,123.1809747
2004.02.15.13.32.39,0.035318169,6.30E-05,0.060586377,0.000769719,0.076713329,0.065163412,4.856297987,0.393301915,0.002410701,526200,0.706,,-10505684.81,22417.20833,647.8258257,123.1809747
2004.02.15.13.42.39,0.037172414,5.69E-05,0.062081689,0.00078824,0.078876536,0.063173036,4.884182328,0.317191284,0.005548616,526800,0.788,,-14756122.39,9206.882688,574.4007747,123.1809747
2004.02.15.13.52.39,0.044111746,5.91E-05,0.060752344,0.000776094,0.076986413,0.064303457,4.859233218,0.396028295,-0.04893844,527400,0.798,,-10759931.64,20462.92158,640.1311745,123.1809747
2004.02.15.14.02.39,0.035870096,6.18E-05,0.062052783,0.000784562,0.078700188,0.063395644,4.881895527,0.398717469,0.008037459,528000,0.781,,-9809043.581,22683.95341,649.5289684,123.1809747
2004.02.15.14.12.39,0.042797421,5.34E-05,0.062129102,0.000797977,0.079096647,0.063355118,4.884791285,0.584778324,-0.001619404,528600,0.799,,-10733993.19,19339.88415,657.7619103,123.1809747
2004.02.15.14.22.39,0.038160047,5.29E-05,0.06187998,0.000792537,0.078522853,0.063420734,4.8798188,0.397219748,0.013510202,529200,0.769,,-10260963.85,20143.36817,695.1154021,123.1809747
2004.02.15.14.32.39,0.038270791,5.27E-05,0.061169482,0.00077951,0.077657887,0.063991432,4.86755806,0.489032308,0.00403327,529800,0.845,,-8767430.892,23974.43185,749.2257182,123.1809747
2004.02.15.14.42.39,0.033372023,6.41E-05,0.060834326,0.00077552,0.077344186,0.064212435,4.862754168,0.44604258,-0.040582578,530400,0.989,,-11306625.41,15840.9116,620.1003369,123.1809747
2004.02.15.14.52.39,0.037066182,4.55E-05,0.062806592,0.000798144,0.079486634,0.061141747,4.891751069,0.425619732,0.025232883,531000,0.801,,-10356852.86,18058.7144,654.4167487,123.1809747
2004.02.15.15.02.39,0.029976527,4.61E-05,0.062000195,0.000794875,0.078794346,0.066710138,4.882672232,0.439388906,-0.008179387,531600,0.742,,-8988254.616,21519.24353,736.7331573,123.1809747
2004.02.15.15.12.39,0.036656554,5.88E-05,0.061616504,0.000784962,0.078178517,0.064385386,4.874785139,0.307300391,-0.015834016,532200,0.847,,-8745369.642,21639.6995,702.1762013,123.1809747
2004.02.15.15.22.39,0.027400082,5.53E-05,0.062514844,0.000796453,0.079344806,0.065725445,4.889788878,0.360441594,-0.002086452,532800,0.764,,-12601675.26,9598.804674,643.1693225,123.3030569
2004.02.15.15.32.39,0.042981174,4.68E-05,0.061451221,0.000781013,0.077910149,0.063467197,4.871204218,0.397229069,0.001211744,533400,0.73,,-12678054.06,8772.152209,629.4360111,123.1809747
2004.02.15.15.42.39,0.040651012,6.65E-05,0.060868555,0.000773529,0.077412252,0.061448084,4.864991229,0.446078964,0.025315274,534000,0.735,,-12889423.53,7545.166964,658.9711468,123.1809747
2004.02.15.15.52.39,0.042986657,5.97E-05,0.061033496,0.000773597,0.077176068,0.062004972,4.864030718,0.280075909,0.007793126,534600,0.71,,-11399550.11,11365.41177,708.6931746,123.1809747
2004.02.15.16.02.39,0.031820505,5.47E-05,0.060006201,0.000753384,0.076136083,0.063755722,4.847949155,0.41735304,-0.000902144,535200,0.74,,-12989705.63,6047.643367,642.9678624,123.1809747
2004.02.15.16.12.39,0.031722783,6.15E-05,0.06114082,0.000774871,0.077324199,0.064778303,4.864990889,0.302074169,0.018617829,535800,0.708,,-13310263.91,4496.477962,620.0695656,123.1809747
2004.02.15.16.22.39,0.038883638,6.42E-05,0.060398877,0.000764306,0.076638573,0.059938359,4.85566262,0.373996403,0.00981805,536400,0.725,,-14160616.74,1373.687189,598.9815994,123.1809747
2004.02.15.16.32.39,0.043306042,5.89E-05,0.061629102,0.000782474,0.078065564,0.064073986,4.873853786,0.338692698,0.061299565,537000,0.745,,-13586328.05,2477.628102,672.1783301,123.1809747
2004.02.15.16.42.39,0.039264663,6.37E-05,0.059661865,0.000755763,0.075788723,0.060254847,4.843541386,0.408060505,0.020465196,537600,0.761,,-13253688.71,2864.41886,653.2764928,123.1809747
2004.02.15.16.52.39,0.040394884,6.54E-05,0.060506543,0.000778494,0.076934347,0.062419857,4.857486741,0.468162355,0.000711761,538200,0.749,,-11831867.46,6482.675685,667.7437465,123.1809747
2004.02.15.17.02.39,0.036232034,8.51E-05,0.060943604,0.000764905,0.077329047,0.059924164,4.864557713,0.41129213,0.004327481,538800,0.754,,-12444516.27,4064.876395,611.6932326,123.1809747
2004.02.15.17.12.39,0.041243215,4.99E-05,0.061735693,0.000782375,0.0784347,0.061865086,4.878284147,0.373342137,-0.016631503,539400,0.671,,-13149439.12,1373.796108,683.8236343,123.1809747
2004.02.15.17.22.39,0.035970675,5.61E-05,0.05996416,0.000753213,0.075722205,0.059890699,4.844480798,0.25596772,0.005856994,540000,0.845,,-13667654.35,-763.8078841,632.6834262,123.1809747
2004.02.15.17.32.39,0.04390056,5.84E-05,0.062056934,0.000788242,0.078484249,0.06542639,4.879323923,0.305907777,-0.008388647,540600,0.806,,-11337456.11,5549.568882,696.5847738,123.1809747
2004.02.15.17.42.39,0.039616778,5.81E-05,0.061358398,0.000774655,0.07769689,0.059313097,4.86887277,0.322127167,-0.021896892,541200,0.742,,-11738754.85,3759.06688,723.0073269,123.1809747
2004.02.15.17.52.39,0.032786212,6.19E-05,0.060734863,0.00076573,0.076847353,0.06452701,4.858083489,0.354398945,0.004052347,541800,0.652,,-12542763.55,773.6194074,668.3165973,123.1809747
2004.02.15.18.02.39,0.04002682,6.33E-05,0.061094775,0.000774401,0.077493972,0.063015321,4.866829487,0.309616019,0.050526995,542400,0.715,,-13686982.08,-3221.108971,650.1364319,123.1809747
2004.02.15.18.12.39,0.040272796,8.57E-05,0.060689746,0.000768386,0.076894428,0.062938213,4.859756659,0.349066682,0.020238107,543000,0.742,,-12463381.89,-190.7607569,695.9306425,123.1809747
2004.02.15.18.22.39,0.04242251,6.63E-05,0.061176563,0.00077573,0.077561352,0.060814159,4.866370306,0.411222315,0.064003827,543600,0.712,,-14040831.34,-5470.844159,658.7172004,123.1809747
2004.02.15.18.32.39,0.037407795,9.39E-05,0.059514746,0.000749361,0.075786477,0.058810203,4.843922725,0.406459792,0.028846636,544200,0.748,,-14880245.88,-8561.292151,626.9349898,123.1809747
2004.02.15.18.42.39,0.043182202,6.05E-05,0.060450195,0.000766739,0.076664614,0.062153449,4.855368774,0.370023172,-0.039471445,544800,0.774,,-13892399.69,-6230.564121,633.1055102,123.1809747
2004.02.15.18.52.39,0.040676068,6.42E-05,0.060219141,0.000770828,0.076810941,0.062196445,4.855843274,0.5325788,0.018591952,545400,0.777,,-14173199.57,-7663.461472,700.2414926,123.1809747
2004.02.15.19.02.39,0.04216849,5.89E-05,0.059547705,0.000759343,0.075488625,0.061344752,4.839172271,0.404713817,-0.025227826,546000,0.842,,-13478241.13,-6201.812083,670.1526051,123.1809747
2004.02.15.19.12.39,0.040316446,8.03E-05,0.060600781,0.000765059,0.076726042,0.060083749,4.857900957,0.369564313,0.019873602,546600,0.833,,-12839838.9,-4907.709947,710.6210009,123.1809747
2004.02.15.19.22.39,0.041784535,6.21E-05,0.0602,0.000768847,0.076592616,0.062071536,4.854391411,0.433098839,-0.008804502,547200,0.798,,-12341950.9,-4030.456413,752.318488,123.1809747
